"outcome","pathway_id","exposure","exposure_label","scale","model_structure","family","offset_policy","n_months","data_status","se_method","term","estimate","std_error","statistic","p_value","rr","rr_low","rr_high","q_value_core_bh","manuscript_role"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmax",-0.0193497408880801,0.011864305940317,-1.63092059370505,0.102907075747124,0.980836263702581,0.958291008410378,1.00391193045824,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmax",-0.0193497408880801,0.0114091724518858,-1.6959811037725,0.089889458688832,0.980836263702581,0.959146244461296,1.00301677846257,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmax",-0.0193497408880801,0.0119171669393534,-1.62368631626554,0.10444277291491,0.980836263702581,0.958191727362259,1.00401594871036,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","model","mean_tmax",-0.0234318501533113,0.00916132344840626,-2.55769270512849,0.0105369158599942,0.976840543933784,0.959456746160557,0.994539307885767,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmax",-0.0234318501533113,0.0116412218049299,-2.0128342665362,0.0441320677044234,0.976840543933784,0.954804525406095,0.999385133692161,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmax",-0.0234318501533113,0.0114581494727384,-2.04499428193541,0.0408554218419959,0.976840543933784,0.955147191531308,0.999026596877737,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmax",-0.0234318501533113,0.0119366366019242,-1.96301947816138,0.0496439107913105,0.976840543933784,0.954251841192526,0.99996395823598,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","mean_tmax",-0.0194371566136437,0.00870005528650187,-2.23414173514511,0.0254737486810079,0.980750526936355,0.964168444212941,0.997617793715623,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmax",-0.0194371566136437,0.0120925768536514,-1.60736266958473,0.107974834082607,0.980750526936355,0.957778625807831,1.00427339905884,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmax",-0.0194371566136437,0.0116497290334387,-1.66846426709603,0.0952235996536558,0.980750526936355,0.958610321050055,1.00340208629541,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmax",-0.0194371566136437,0.0122164301995621,-1.59106680888991,0.111594541214017,0.980750526936355,0.957546150814524,1.00451721858809,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","mean_tmax",-0.023536367162484,0.00914742465819201,-2.57300475729045,0.0100819821883994,0.976738452816915,0.959382606640182,0.99440827737352,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmax",-0.023536367162484,0.0118713253625081,-1.98262337555134,0.0474095143170125,0.976738452816915,0.954274259713534,0.999731466609579,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmax",-0.023536367162484,0.0117055470673246,-2.01070202247826,0.0443569402872886,0.976738452816915,0.954584378094913,0.99940668117274,,"sensitivity"
"hf","P02A","mean_tmax","Mean maximum temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmax",-0.023536367162484,0.012243890357538,-1.92229483237685,0.0545686698697176,0.976738452816915,0.95357767687416,1.00046176451872,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","model","mean_tmin",-0.0272732218931944,0.00924058672213406,-2.95145997903646,0.00316275529492189,0.973095334250664,0.955629711654007,0.990880168325333,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmin",-0.0272732218931944,0.012243702327278,-2.22753062465688,0.0259118314130297,0.973095334250664,0.950021295374924,0.996729793479749,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmin",-0.0272732218931944,0.0131764118550422,-2.06985195918552,0.0384662099014959,0.973095334250664,0.948286137817191,0.998553592399931,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmin",-0.0272732218931944,0.0139402471348886,-1.95643747412031,0.0504136413025569,0.973095334250664,0.946867504573631,1.00004966372439,0.201654565210228,"amended_core_candidate"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","model","mean_tmin",-0.032313853286701,0.00964312997205831,-3.35097145639775,0.000805286024187252,0.968202660801061,0.950074963995363,0.986676239146567,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmin",-0.032313853286701,0.0117326436175509,-2.75418348498736,0.00588387711852325,0.968202660801061,0.946191939364093,0.99072540505076,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmin",-0.032313853286701,0.0128279719819958,-2.51901495669416,0.011768365762998,0.968202660801061,0.944162792170258,0.992854622270704,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmin",-0.032313853286701,0.0135282405870288,-2.38862201472706,0.0169116916592069,0.968202660801061,0.942867792663764,0.994218277128644,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","model","mean_tmin",-0.0277859719403109,0.0092177354637987,-3.01440327176195,0.0025748530178174,0.972596507469835,0.955182618282921,0.990327868447807,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmin",-0.0277859719403109,0.0121484284831342,-2.28720710492607,0.0221837375160424,0.972596507469835,0.949711626266252,0.996032837948353,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmin",-0.0277859719403109,0.0130524298129599,-2.12879688598071,0.0332710686860697,0.972596507469835,0.948030376637693,0.997799215777693,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmin",-0.0277859719403109,0.0137971340476265,-2.0138944685466,0.0440206144236114,0.972596507469835,0.946647621649108,0.999256687186979,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","model","mean_tmin",-0.0327426670935655,0.00962189784024067,-3.40293231514361,0.000666667936044767,0.967787571136717,0.949707167292137,0.98621218740218,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmin",-0.0327426670935655,0.0116325167129345,-2.8147534967354,0.00488146613070136,0.967787571136717,0.945971913751999,0.990106333212187,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmin",-0.0327426670935655,0.0126937892669947,-2.57942418964682,0.00989651781727124,0.967787571136717,0.944006248148772,0.992167991137172,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmin",-0.0327426670935655,0.0133741957643881,-2.44819708567078,0.0143573097447378,0.967787571136717,0.942748163573722,0.993492025798536,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","mean_tmin",-0.0278429383067745,0.00920300801998656,-3.02541715125173,0.00248290417434574,0.972541103758858,0.95515577747772,0.990242870119226,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmin",-0.0278429383067745,0.0123949356984312,-2.2463156715124,0.0246837954651145,0.972541103758858,0.949198806044622,0.996457425438474,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmin",-0.0278429383067745,0.0133346388945797,-2.08801592055802,0.0367963985834978,0.972541103758858,0.947452163340032,0.998294410101046,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmin",-0.0278429383067745,0.0141262839058815,-1.97100231683593,0.0487236108124076,0.972541103758858,0.945983213537824,0.999844590226104,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","mean_tmin",-0.0328506404495565,0.00960858922252556,-3.41888280253924,0.000628788027545506,0.967683081505925,0.949629400413901,0.986079986386966,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","mean_tmin",-0.0328506404495565,0.0118837742104931,-2.76432721353375,0.00570403076836018,0.967683081505925,0.945404086709151,0.990487093717085,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","mean_tmin",-0.0328506404495565,0.0129776323103698,-2.5313277232633,0.0113631622684095,0.967683081505925,0.943379347647311,0.992612938335052,,"sensitivity"
"hf","P02B","mean_tmin","Mean minimum temperature (per 1 C)",1,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","mean_tmin",-0.0328506404495565,0.0137090142469174,-2.39628027645703,0.0165624202636532,0.967683081505925,0.942027974077746,0.994036877885242,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","model","I(hot_nights/5)",0.00310452698616816,0.0170320860006602,0.182275206104985,0.855366755388755,1.0031093510209,0.970175436395294,1.03716125182907,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(hot_nights/5)",0.00310452698616816,0.0168011588642484,0.184780526822728,0.853401182177921,1.0031093510209,0.970614653863758,1.03669192104203,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(hot_nights/5)",0.00310452698616816,0.0150719828335998,0.205979997485618,0.836806535969229,1.0031093510209,0.973909827330984,1.03318432761188,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.00310452698616816,0.0140199326407834,0.221436654919241,0.824752454236862,1.0031093510209,0.975920119210477,1.03105607754004,0.899729950076576,"amended_core_candidate"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","model","I(hot_nights/5)",0.000431779656943989,0.0186042195905144,0.0232086949330644,0.981483802923042,1.0004318728872,0.964608952114861,1.03758515831129,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(hot_nights/5)",0.000431779656943989,0.016657426797678,0.0259211498983851,0.979320230533989,1.0004318728872,0.968296655011633,1.03363357407918,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(hot_nights/5)",0.000431779656943989,0.0152893563544041,0.0282405385115911,0.97747030504979,1.0004318728872,0.970896547299666,1.0308656829322,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.000431779656943989,0.0145095205928903,0.0297583682506754,0.976259761372659,1.0004318728872,0.97238167610665,1.02929123088372,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(hot_nights/5)",0.00275434007200614,0.0170210782026828,0.161819365330923,0.87144810270178,1.0027581367516,0.969856677840385,1.03677574614487,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(hot_nights/5)",0.00275434007200614,0.01665422740283,0.16538383951321,0.86864187272149,1.0027581367516,0.970554282296844,1.0360305437445,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(hot_nights/5)",0.00275434007200614,0.0148503636532032,0.185472903985893,0.852858131025797,1.0027581367516,0.973991821016736,1.03237404988873,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.00275434007200614,0.0138654225402652,0.198648116493207,0.842538012082504,1.0027581367516,0.975873913300135,1.03038299017662,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(hot_nights/5)",0.00013303443822734,0.0185972523025756,0.00715344589958141,0.994292424638033,1.0001330432877,0.964333991586807,1.0372610661893,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(hot_nights/5)",0.00013303443822734,0.0165231270018225,0.00805140807866855,0.993575975207801,1.0001330432877,0.968262264030863,1.03305286329328,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(hot_nights/5)",0.00013303443822734,0.0150785161365975,0.00882278050586481,0.992960530978223,1.0001330432877,0.971007722880482,1.0301319759936,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.00013303443822734,0.0143582085693879,0.00926539251637374,0.992607392134374,1.0001330432877,0.972379562488938,1.02867865889283,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","I(hot_nights/5)",0.00297167563385287,0.0169982848558868,0.174822086995661,0.861219432685862,1.00297609543888,0.970110823787393,1.03695477192437,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","I(hot_nights/5)",0.00297167563385287,0.0168214703728972,0.176659683605355,0.859775710530105,1.00297609543888,0.970447080151674,1.03659547088812,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(hot_nights/5)",0.00297167563385287,0.0150962643717733,0.196848409690629,0.843946166740566,1.00297609543888,0.973734107811406,1.03309624254906,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.00297167563385287,0.0140649475026321,0.211282383620468,0.832666928482372,1.00297609543888,0.97570438616864,1.0310100705522,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","I(hot_nights/5)",0.000239563318018634,0.0185820123619011,0.0128922160502817,0.989713784803727,1.0002395920156,0.964465534907603,1.03734058421422,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","I(hot_nights/5)",0.000239563318018634,0.0166840215934658,0.0143588472765138,0.988543691118765,1.0002395920156,0.968060088238874,1.03348878193671,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(hot_nights/5)",0.000239563318018634,0.015320723441603,0.0156365539089432,0.987524343440749,1.0002395920156,0.970650266135988,1.03073091961155,,"sensitivity"
"hf","P04A","hot_nights","Hot nights (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(hot_nights/5)",0.000239563318018634,0.0145630579839804,0.0164500696407415,0.986875335345046,1.0002395920156,0.972092776181167,1.02920139512392,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",0.0702721921354338,0.0243883346082945,2.88138543545872,0.00395931140763075,1.07280014928024,1.02272543228121,1.12532662625647,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",0.0702721921354338,0.0301386415099525,2.3316310428998,0.019720109290663,1.07280014928024,1.01126341470992,1.13808147665051,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",0.0702721921354338,0.0325112577059149,2.16147258193118,0.03065885268409,1.07280014928024,1.00657162602866,1.14338625343184,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",0.0702721921354338,0.0325707214528985,2.15752642252817,0.0309646706542344,1.07280014928024,1.00645431800469,1.14351952165835,0.192239059851566,"amended_core_candidate"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",0.0783775109063459,0.024873398169343,3.1510576227959,0.001626803918559,1.08153087131234,1.0300688560019,1.13556391767996,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",0.0783775109063459,0.0285952179375984,2.74093070657424,0.00612654264898785,1.08153087131234,1.02258208429175,1.14387787892039,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",0.0783775109063459,0.0304362484283118,2.57513704722686,0.0100200375549661,1.08153087131234,1.01889882825421,1.14801292647065,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",0.0783775109063459,0.0303378941392723,2.58348554275185,0.00978075662276718,1.08153087131234,1.01909526480449,1.14779164028992,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",0.0703221046087019,0.0243600671288944,2.88677794837807,0.00389208805576285,1.07285369672534,1.02283314805442,1.12532044622003,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",0.0703221046087019,0.0299107942397581,2.35106109336368,0.0187199599778215,1.07285369672534,1.0117656247023,1.13763012547091,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",0.0703221046087019,0.032353680432055,2.173542659432,0.0297394987409198,1.07285369672534,1.00693281240752,1.143090224486,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",0.0703221046087019,0.0324097229593229,2.16978419398902,0.0300231983152424,1.07285369672534,1.0068222136051,1.14321579224582,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",0.0783630231471895,0.0248503056012241,3.15340279530926,0.00161378963753961,1.08151520246706,1.03010055549319,1.13549607067958,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",0.0783630231471895,0.0283737557352579,2.76181355328346,0.00574812930764606,1.08151520246706,1.02301122742175,1.14336490335033,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",0.0783630231471895,0.0302453276763575,2.5909133465413,0.00957215908061094,1.08151520246706,1.01926540932583,1.14756678924386,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",0.0783630231471895,0.0301425829845531,2.59974479251986,0.00932931129871616,1.08151520246706,1.01947068925101,1.14733571597503,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",0.0724291340841461,0.0242727168106522,2.98397310235829,0.0028453178310854,1.07511661426697,1.02516605990872,1.12750097713514,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",0.0724291340841461,0.0303586342676148,2.38578367675157,0.0170427726590052,1.07511661426697,1.01301011551707,1.1410307918622,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",0.0724291340841461,0.0328287710296336,2.20627004339475,0.0273650975621215,1.07511661426697,1.0081175126519,1.14656845037071,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",0.0724291340841461,0.0329446697687216,2.19850842617679,0.0279128947578311,1.07511661426697,1.00788853314536,1.14682893619761,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","I(cold_days/5)",0.080334991734195,0.0247727165819932,3.2428817997534,0.00118327289939706,1.08365002067812,1.03229085875979,1.13756443482074,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","I(cold_days/5)",0.080334991734195,0.0287579540435174,2.79348772908635,0.00521430072831324,1.08365002067812,1.02425897693922,1.14648481854153,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(cold_days/5)",0.080334991734195,0.0306774413498513,2.61869921999164,0.00882657354383177,1.08365002067812,1.0204127544705,1.15080624205354,,"sensitivity"
"hf","P04B","cold_days","Cold days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(cold_days/5)",0.080334991734195,0.0306422565297538,2.62170612846967,0.00874908364608267,1.08365002067812,1.02048312685381,1.15072688260521,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.00500131468831582,0.0163224352940866,-0.306407383347246,0.759294487444654,0.995011171062262,0.963682603695343,1.02735820563975,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.00500131468831582,0.016737786112114,-0.298803835514192,0.765089724252379,0.995011171062262,0.962898400882331,1.02819490574653,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.00500131468831582,0.0163104908615644,-0.306631770359616,0.759123668564499,0.995011171062262,0.963705164817424,1.02733415434819,,"sensitivity"
