date,tmax,tmin,tmean,atmax,atmin,atmean,precip,source,city_id
2013-03-16,29.00,25.40,26.70,35.80,29.80,31.60,4.50,OPEN_METEO_ERA5_LAND,singapore
2013-03-17,29.30,24.70,26.30,36.50,28.90,31.50,20.40,OPEN_METEO_ERA5_LAND,singapore
2013-03-18,29.10,24.90,26.80,36.20,29.80,32.00,1.70,OPEN_METEO_ERA5_LAND,singapore
2013-03-19,29.50,25.00,26.90,35.90,29.30,31.70,0.90,OPEN_METEO_ERA5_LAND,singapore
2013-03-20,29.10,25.20,27.20,35.90,29.80,32.40,0.60,OPEN_METEO_ERA5_LAND,singapore
2013-03-21,28.70,25.70,27.00,34.80,30.90,32.30,4.60,OPEN_METEO_ERA5_LAND,singapore
2013-03-22,30.10,24.80,26.80,36.10,29.60,32.20,5.60,OPEN_METEO_ERA5_LAND,singapore
2013-03-23,29.60,24.70,26.70,36.90,30.00,32.30,9.80,OPEN_METEO_ERA5_LAND,singapore
2013-03-24,29.30,24.90,26.60,37.10,30.20,32.60,8.80,OPEN_METEO_ERA5_LAND,singapore
2013-03-25,29.20,24.70,26.50,37.10,29.40,32.00,8.00,OPEN_METEO_ERA5_LAND,singapore
2013-03-26,29.30,24.50,26.50,36.40,29.80,32.20,8.10,OPEN_METEO_ERA5_LAND,singapore
2013-03-27,29.40,24.90,26.90,36.60,30.00,32.50,6.30,OPEN_METEO_ERA5_LAND,singapore
2013-03-28,29.10,24.50,26.70,36.60,29.60,32.50,3.90,OPEN_METEO_ERA5_LAND,singapore
2013-03-29,29.30,24.80,26.70,37.50,30.00,32.60,6.10,OPEN_METEO_ERA5_LAND,singapore
2013-03-30,29.20,24.60,26.50,36.90,29.40,32.50,9.40,OPEN_METEO_ERA5_LAND,singapore
2013-03-31,29.80,25.10,27.20,37.80,30.70,33.50,4.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-01,29.80,25.70,27.50,38.10,31.40,33.70,4.40,OPEN_METEO_ERA5_LAND,singapore
