"date","year","month","day","pressure","tmax","tmean","tmin","dew_point","relative_humidity","cloud","rainfall","sunshine","station","hot_night","very_hot_day","extremely_hot_day","cold_day","absolute_humidity","in_2d3n_window","hot_night_spell_id","very_hot_spell_id","cold_spell_id","hot_night_spell_len","very_hot_spell_len","cold_spell_len"
2016-03-18,2016,3,18,1012,21.9,19.5,17.2,19,97,92,0,0.1,"HKO",FALSE,FALSE,FALSE,FALSE,16.2723032759085,FALSE,0,0,0,,,
2016-03-19,2016,3,19,1013,24.9,22.4,20.3,21.4,94,85,0,1.5,"HKO",FALSE,FALSE,FALSE,FALSE,18.6643285560055,FALSE,0,0,0,,,
2016-03-20,2016,3,20,1014.7,23.1,19,17.6,17.4,91,96,0.3,0,"HKO",FALSE,FALSE,FALSE,FALSE,14.8227229899872,FALSE,0,0,0,,,
2016-03-21,2016,3,21,1014.8,18.2,17.1,16.4,16.3,95,95,59.6,0.1,"HKO",FALSE,FALSE,FALSE,FALSE,13.8211311110752,FALSE,0,0,0,,,
2016-03-22,2016,3,22,1013.4,17.3,16.6,15.9,16,96,100,1.7,0,"HKO",FALSE,FALSE,FALSE,FALSE,13.5536418261003,FALSE,0,0,0,,,
2016-03-23,2016,3,23,1012.8,20.6,18.4,17.1,18,97,95,8.7,0.6,"HKO",FALSE,FALSE,FALSE,FALSE,15.2490563845384,FALSE,0,0,0,,,
2016-03-24,2016,3,24,1020.2,17.7,15.3,12.7,14.9,98,99,33.4,0,"HKO",FALSE,FALSE,FALSE,FALSE,12.7901636870839,FALSE,0,0,0,,,
2016-03-25,2016,3,25,1023.9,15.7,13.7,11.6,9.2,75,88,1.4,0.2,"HKO",FALSE,FALSE,FALSE,TRUE,8.87586355540665,FALSE,0,0,23,,,1
2016-03-26,2016,3,26,1023.6,20.2,15.8,12.6,9.8,68,22,0,11.1,"HKO",FALSE,FALSE,FALSE,FALSE,9.14806981844416,FALSE,0,0,0,,,
2016-03-27,2016,3,27,1024.1,22.4,17.3,14.6,8.4,58,19,0,11.1,"HKO",FALSE,FALSE,FALSE,FALSE,8.53979846017586,FALSE,0,0,0,,,
2016-03-28,2016,3,28,1024.1,19.9,16.9,15.2,10,65,58,0,5.6,"HKO",FALSE,FALSE,FALSE,FALSE,9.34384125241219,FALSE,0,0,0,,,
2016-03-29,2016,3,29,1021.4,19.4,17.7,15.7,9.6,59,74,0,2.4,"HKO",FALSE,FALSE,FALSE,FALSE,8.89705524302345,FALSE,0,0,0,,,
2016-03-30,2016,3,30,1018.3,22.2,20,18.4,16.3,79,89,0,2.4,"HKO",FALSE,FALSE,FALSE,FALSE,13.6472450587521,FALSE,0,0,0,,,
2016-03-31,2016,3,31,1015.3,25.5,21.5,19.1,18.9,86,83,0,6.1,"HKO",FALSE,FALSE,FALSE,FALSE,16.2121446798874,FALSE,0,0,0,,,
2016-04-01,2016,4,1,1014.5,25.3,21.9,19.9,19.5,86,83,0,3.6,"HKO",FALSE,FALSE,FALSE,FALSE,16.5912399387581,FALSE,0,0,0,,,
2016-04-02,2016,4,2,1015.6,23.8,21.3,19.8,19.6,90,81,0,1.5,"HKO",FALSE,FALSE,FALSE,FALSE,16.7707931385331,FALSE,0,0,0,,,
2016-04-03,2016,4,3,1014.6,26.5,23,21,20.7,87,88,0,2.3,"HKO",FALSE,FALSE,FALSE,FALSE,17.8790641806713,FALSE,0,0,0,,,
2016-04-04,2016,4,4,1012.5,28.1,23.6,20.7,21.4,88,84,4.3,2.2,"HKO",FALSE,FALSE,FALSE,FALSE,18.7145727390367,FALSE,0,0,0,,,
2016-04-05,2016,4,5,1013.3,24.4,22.3,20.7,20.8,91,78,0,1,"HKO",FALSE,FALSE,FALSE,FALSE,17.9650723249691,FALSE,0,0,0,,,
2016-04-06,2016,4,6,1013.3,26.5,23.1,21.5,21.6,91,83,0,6.9,"HKO",FALSE,FALSE,FALSE,FALSE,18.8083345761573,FALSE,0,0,0,,,
2016-04-07,2016,4,7,1013.2,26.9,23.9,22.4,22.3,91,84,0,1.8,"HKO",FALSE,FALSE,FALSE,FALSE,19.6855998625253,FALSE,0,0,0,,,
2016-04-08,2016,4,8,1013.3,27.9,25.3,23.2,22.9,87,84,0,2.5,"HKO",FALSE,FALSE,FALSE,FALSE,20.3695194556526,FALSE,0,0,0,,,
2016-04-09,2016,4,9,1011.6,27.5,25.7,24.4,23.2,86,88,0,1.2,"HKO",FALSE,FALSE,FALSE,FALSE,20.5924355202269,FALSE,0,0,0,,,
2016-04-10,2016,4,10,1009.2,26.3,23.3,21.3,21.9,92,93,22.1,0,"HKO",FALSE,FALSE,FALSE,FALSE,19.2334790096391,FALSE,0,0,0,,,
2016-04-11,2016,4,11,1010.1,22.8,21.5,20.1,19.9,91,89,0.4,0,"HKO",FALSE,FALSE,FALSE,FALSE,17.1547112310436,FALSE,0,0,0,,,
2016-04-12,2016,4,12,1009.1,21.3,20.3,19.9,19.3,94,88,11.4,0,"HKO",FALSE,FALSE,FALSE,FALSE,16.5259406902262,FALSE,0,0,0,,,
2016-04-13,2016,4,13,1005.5,25.1,21.8,20.9,21.6,98,93,76.4,0,"HKO",FALSE,FALSE,FALSE,FALSE,18.7974874981525,FALSE,0,0,0,,,
2016-04-14,2016,4,14,1008.5,25.2,23.1,21.6,22.8,98,88,0.7,0,"HKO",FALSE,FALSE,FALSE,FALSE,20.2551295435541,FALSE,0,0,0,,,
2016-04-15,2016,4,15,1011.4,23.5,21.1,20.6,20.6,97,88,3.4,0,"HKO",FALSE,FALSE,FALSE,FALSE,17.8666878259741,FALSE,0,0,0,,,
2016-04-16,2016,4,16,1010.5,28.1,24.7,20.6,22.7,89,81,0,3.5,"HKO",FALSE,FALSE,FALSE,FALSE,20.1452949925768,FALSE,0,0,0,,,
2016-04-17,2016,4,17,1010.9,27.5,25.9,24.1,24.2,90,86,0,1.1,"HKO",FALSE,FALSE,FALSE,FALSE,21.7928700156298,FALSE,0,0,0,,,
2016-04-18,2016,4,18,1014.4,26.7,23.1,20.1,20.8,87,81,23.7,1.2,"HKO",FALSE,FALSE,FALSE,FALSE,17.9815945947878,FALSE,0,0,0,,,
2016-04-19,2016,4,19,1017.4,21.8,20.5,20.1,18.1,86,88,0,0,"HKO",FALSE,FALSE,FALSE,FALSE,15.2970310634898,FALSE,0,0,0,,,
2016-04-20,2016,4,20,1014.6,22.9,21.6,20.2,19.5,88,89,0,0.2,"HKO",FALSE,FALSE,FALSE,FALSE,16.6854228308135,FALSE,0,0,0,,,
2016-04-21,2016,4,21,1012.5,28.4,24.6,22,22.3,87,80,0,4.8,"HKO",FALSE,FALSE,FALSE,FALSE,19.5816806289877,FALSE,0,0,0,,,
2016-04-22,2016,4,22,1010.7,26.1,23.7,21,22,90,81,8.3,1,"HKO",FALSE,FALSE,FALSE,FALSE,19.2491549424892,FALSE,0,0,0,,,
2016-04-23,2016,4,23,1008.2,27.7,24.9,22.6,22.8,88,81,2.8,0.3,"HKO",FALSE,FALSE,FALSE,FALSE,20.1449624614681,FALSE,0,0,0,,,
2016-04-24,2016,4,24,1008.7,26.1,24.4,23.2,23.2,93,84,41.4,1.4,"HKO",FALSE,FALSE,FALSE,FALSE,20.6967501758114,FALSE,0,0,0,,,
2016-04-25,2016,4,25,1009.8,28.4,26,23.9,24.3,90,83,12.4,3.1,"HKO",FALSE,FALSE,FALSE,FALSE,21.9150749816129,FALSE,0,0,0,,,
2016-04-26,2016,4,26,1009.5,28.5,27.2,26,24.5,86,87,0,1.3,"HKO",FALSE,FALSE,FALSE,FALSE,22.3870437385013,FALSE,0,0,0,,,
2016-04-27,2016,4,27,1008.2,29.1,26.8,25.4,24,85,83,0.9,3.6,"HKO",FALSE,FALSE,FALSE,FALSE,21.6411743640776,FALSE,0,0,0,,,
2016-04-28,2016,4,28,1010.4,28.2,26,24.7,23,84,78,1.7,4.6,"HKO",FALSE,FALSE,FALSE,FALSE,20.4540699828387,FALSE,0,0,0,,,
2016-04-29,2016,4,29,1013.9,26.3,24.1,22.9,19.6,76,68,0,6,"HKO",FALSE,FALSE,FALSE,FALSE,16.6284333310875,FALSE,0,0,0,,,
2016-04-30,2016,4,30,1012.2,23.4,22.5,20.8,18.7,80,89,1.5,0.3,"HKO",FALSE,FALSE,FALSE,FALSE,15.9760534854183,FALSE,0,0,0,,,
2016-05-01,2016,5,1,1011.5,23.4,22.2,20.4,20.9,92,90,3.1,0.5,"HKO",FALSE,FALSE,FALSE,FALSE,18.0582859157364,FALSE,0,0,0,,,
2016-05-02,2016,5,2,1011,29.8,25.6,22.8,23.6,89,82,0.3,2,"HKO",FALSE,FALSE,FALSE,FALSE,21.191668069605,FALSE,0,0,0,,,
2016-05-03,2016,5,3,1011.4,30.8,26.5,22.8,23.9,86,84,30.7,3.1,"HKO",FALSE,FALSE,FALSE,FALSE,21.5334539079578,FALSE,0,0,0,,,
2016-05-04,2016,5,4,1011.4,28.2,25.8,23.2,23.4,87,82,0,2.7,"HKO",FALSE,FALSE,FALSE,FALSE,20.9488784258424,FALSE,0,0,0,,,
2016-05-05,2016,5,5,1010.5,30.9,28.1,26.2,25.1,84,85,0,2,"HKO",FALSE,FALSE,FALSE,FALSE,22.9801193030149,FALSE,0,0,0,,,
2016-05-06,2016,5,6,1009.9,30.5,28.4,27.2,25.3,83,84,0,2.9,"HKO",FALSE,FALSE,FALSE,FALSE,23.0839360548709,FALSE,0,0,0,,,
2016-05-07,2016,5,7,1010.6,31,28.7,27.1,25.1,81,69,0,4.7,"HKO",FALSE,FALSE,FALSE,FALSE,22.9012539966942,FALSE,0,0,0,,,
2016-05-08,2016,5,8,1011.4,31.2,28.7,27.3,25.2,82,80,0,3.8,"HKO",FALSE,FALSE,FALSE,FALSE,23.1839855275176,FALSE,0,0,0,,,
2016-05-09,2016,5,9,1010.1,30.6,28.7,26.9,25,81,69,0,3.9,"HKO",FALSE,FALSE,FALSE,FALSE,22.9012539966942,FALSE,0,0,0,,,
2016-05-10,2016,5,10,1008.1,28.4,26.6,23.7,24.3,87,84,60.3,0.3,"HKO",FALSE,FALSE,FALSE,FALSE,21.905435691674,FALSE,0,0,0,,,
2016-05-11,2016,5,11,1008.6,28.8,25.5,23.4,20.6,75,62,0,8.8,"HKO",FALSE,FALSE,FALSE,FALSE,17.7582597106512,FALSE,0,0,0,,,
2016-05-12,2016,5,12,1009.8,27.6,25.1,23.7,21.4,80,78,0,5,"HKO",FALSE,FALSE,FALSE,FALSE,18.5210842402183,FALSE,0,0,0,,,
2016-05-13,2016,5,13,1012.4,27.8,25.5,24.4,22.2,82,88,0,1.2,"HKO",FALSE,FALSE,FALSE,FALSE,19.4156972836453,FALSE,0,0,0,,,
2016-05-14,2016,5,14,1014.2,27.7,25.4,24,23.4,89,86,4.7,2.8,"HKO",FALSE,FALSE,FALSE,FALSE,20.9551743548187,FALSE,0,0,0,,,
2016-05-15,2016,5,15,1012.1,29.8,26.6,24.4,23.7,85,75,1,7.7,"HKO",FALSE,FALSE,FALSE,FALSE,21.4018624573827,FALSE,0,0,0,,,
2016-05-16,2016,5,16,1011.2,27.1,24.8,22.5,19.4,73,69,0.3,7.2,"HKO",FALSE,FALSE,FALSE,FALSE,16.6171871317408,FALSE,0,0,0,,,
2016-05-17,2016,5,17,1012.3,24.6,23.7,23.2,20.1,80,86,1.2,0.3,"HKO",FALSE,FALSE,FALSE,FALSE,17.1103599488793,FALSE,0,0,0,,,
2016-05-18,2016,5,18,1012,26.3,24.5,23.4,19.9,76,79,0,4.8,"HKO",FALSE,FALSE,FALSE,FALSE,17.0094197360229,FALSE,0,0,0,,,
2016-05-19,2016,5,19,1009.9,28.1,25.5,24,22.5,84,85,0,3.5,"HKO",FALSE,FALSE,FALSE,FALSE,19.8892508759293,FALSE,0,0,0,,,
2016-05-20,2016,5,20,1006.9,26.2,25.2,24.3,24.2,94,88,16.1,0.1,"HKO",FALSE,FALSE,FALSE,FALSE,21.8850613246107,FALSE,0,0,0,,,
2016-05-21,2016,5,21,1005.9,28.3,26.5,24.7,24.3,88,77,37.6,1.9,"HKO",FALSE,FALSE,FALSE,FALSE,22.0342319058173,FALSE,0,0,0,,,
2016-05-22,2016,5,22,1007.8,30.8,27.2,25.3,22.7,77,63,0,5.6,"HKO",FALSE,FALSE,FALSE,FALSE,20.044213579821,FALSE,0,0,0,,,
2016-05-23,2016,5,23,1008.4,28.9,26.8,24.8,23.2,81,65,0,6.4,"HKO",FALSE,FALSE,FALSE,FALSE,20.6227661587093,FALSE,0,0,0,,,
2016-05-24,2016,5,24,1007.9,30.7,27.5,25.4,24.1,82,61,0,7.6,"HKO",FALSE,FALSE,FALSE,FALSE,21.7030196449151,FALSE,0,0,0,,,
2016-05-25,2016,5,25,1007.8,30.9,28,26.2,24.7,82,62,0,8.8,"HKO",FALSE,FALSE,FALSE,FALSE,22.3098655991079,FALSE,0,0,0,,,
2016-05-26,2016,5,26,1007.6,29.5,27.6,26.7,24.8,85,84,0.1,1.8,"HKO",FALSE,FALSE,FALSE,FALSE,22.6216483058372,FALSE,0,0,0,,,
2016-05-27,2016,5,27,1006.4,29.1,27.5,26,25.5,89,88,14.4,1.2,"HKO",FALSE,FALSE,FALSE,FALSE,23.5557164438712,FALSE,0,0,0,,,
2016-05-28,2016,5,28,1007.6,30.3,27.7,24.5,25.6,89,89,62.9,1.2,"HKO",FALSE,FALSE,FALSE,FALSE,23.8172990024475,FALSE,0,0,0,,,
2016-05-29,2016,5,29,1007.9,31,29.1,27.2,26.1,84,77,0.8,3.6,"HKO",FALSE,FALSE,FALSE,FALSE,24.2745710299967,FALSE,0,0,0,,,
2016-05-30,2016,5,30,1008.8,32.1,29.8,28,26,80,73,0.1,9.8,"HKO",TRUE,FALSE,FALSE,FALSE,24.0167756654267,FALSE,40,0,0,5,,
2016-05-31,2016,5,31,1009.5,31.8,29.9,28.7,25.7,79,72,0,7,"HKO",TRUE,FALSE,FALSE,FALSE,23.845656847757,TRUE,40,0,0,5,,
2016-06-01,2016,6,1,1007.8,32.8,30.1,28.6,26.2,80,73,0,7.2,"HKO",TRUE,FALSE,FALSE,FALSE,24.4107887046412,TRUE,40,0,0,5,,
2016-06-02,2016,6,2,1006,33,30.3,28.7,26.3,79,58,0,10,"HKO",TRUE,TRUE,FALSE,FALSE,24.3680867299271,TRUE,40,42,0,5,1,
2016-06-03,2016,6,3,1006.5,32.4,30.3,29,26.5,80,77,0,5.2,"HKO",TRUE,FALSE,FALSE,FALSE,24.6765435239768,TRUE,40,0,0,5,,
2016-06-04,2016,6,4,1007.9,33.8,28.7,24.7,25.4,83,75,12.4,5.5,"HKO",FALSE,TRUE,FALSE,FALSE,23.4667170583409,TRUE,0,43,0,,1,
2016-06-05,2016,6,5,1008.8,30.4,26.9,25,24.3,86,87,7.6,0.7,"HKO",FALSE,FALSE,FALSE,FALSE,22.0177131942806,TRUE,0,0,0,,,
2016-06-06,2016,6,6,1008.8,29.1,26.2,24.8,24.7,91,80,77.6,2.2,"HKO",FALSE,FALSE,FALSE,FALSE,22.4074960440118,FALSE,0,0,0,,,
2016-06-07,2016,6,7,1008.1,30.7,28.1,26.3,25.4,86,75,0.4,5.7,"HKO",FALSE,FALSE,FALSE,FALSE,23.5272650007057,FALSE,0,0,0,,,
2016-06-08,2016,6,8,1006.3,30,27.1,24.1,25.1,89,85,46.5,3.1,"HKO",FALSE,FALSE,FALSE,FALSE,23.0399728302172,FALSE,0,0,0,,,
2016-06-09,2016,6,9,1005.7,31.7,28.2,26.6,25.7,86,79,0,6.5,"HKO",FALSE,FALSE,FALSE,FALSE,23.6569917318478,FALSE,0,0,0,,,
2016-06-10,2016,6,10,1005.7,31.1,27.9,26.6,25.8,89,80,9.1,4.5,"HKO",FALSE,FALSE,FALSE,FALSE,24.0813814694403,FALSE,0,0,0,,,
2016-06-11,2016,6,11,1005.9,27.8,26.6,25.4,25.4,93,85,85.5,0,"HKO",FALSE,FALSE,FALSE,FALSE,23.4161553945481,FALSE,0,0,0,,,
2016-06-12,2016,6,12,1005.7,29.2,27.1,25.4,25.8,93,96,28.2,0,"HKO",FALSE,FALSE,FALSE,FALSE,24.0754772270809,FALSE,0,0,0,,,
2016-06-13,2016,6,13,1005,31.5,29.7,28.5,26.7,84,90,0.1,1.3,"HKO",TRUE,FALSE,FALSE,FALSE,25.0809933433605,FALSE,41,0,0,4,,
2016-06-14,2016,6,14,1004.2,31.7,30.2,29.2,26.6,81,88,0,2.4,"HKO",TRUE,FALSE,FALSE,FALSE,24.8501485461695,FALSE,41,0,0,4,,
2016-06-15,2016,6,15,1005.3,32,30.3,29.3,26.3,79,86,0.6,1.6,"HKO",TRUE,FALSE,FALSE,FALSE,24.3680867299271,FALSE,41,0,0,4,,
2016-06-16,2016,6,16,1006.7,31.4,29.4,28.2,25.9,82,88,2.8,1.6,"HKO",TRUE,FALSE,FALSE,FALSE,24.0874472156055,FALSE,41,0,0,4,,
2016-06-17,2016,6,17,1008.2,32.1,29.4,26.7,25.9,82,85,2.5,7.2,"HKO",FALSE,FALSE,FALSE,FALSE,24.0874472156055,FALSE,0,0,0,,,
2016-06-18,2016,6,18,1010.5,30.8,29.3,27.7,26,83,81,13.1,2.3,"HKO",FALSE,FALSE,FALSE,FALSE,24.2487074941572,TRUE,0,0,0,,,
2016-06-19,2016,6,19,1010.3,34.2,30.1,27.8,26.1,80,41,0,12,"HKO",FALSE,TRUE,FALSE,FALSE,24.4107887046412,TRUE,0,44,0,,9,
2016-06-20,2016,6,20,1008.5,34.4,30.8,28.6,26.3,78,59,0,9.1,"HKO",TRUE,TRUE,FALSE,FALSE,24.7180513072916,TRUE,42,44,0,8,9,
2016-06-21,2016,6,21,1009.3,33.7,30.6,28.7,25.6,75,51,0,10,"HKO",TRUE,TRUE,FALSE,FALSE,23.5123523123032,TRUE,42,44,0,8,9,
2016-06-22,2016,6,22,1009.5,33.7,30.5,28.5,25.3,75,32,0,9.3,"HKO",TRUE,TRUE,FALSE,FALSE,23.3857350682232,TRUE,42,44,0,8,9,
2016-06-23,2016,6,23,1008.4,34.1,30.4,28.4,24.7,72,20,0,11.4,"HKO",TRUE,TRUE,FALSE,FALSE,22.3293167007997,TRUE,42,44,0,8,9,
2016-06-24,2016,6,24,1008.1,35.2,31,28.8,25,72,38,0,11.2,"HKO",TRUE,TRUE,TRUE,FALSE,23.0637476354327,TRUE,42,44,0,8,9,
2016-06-25,2016,6,25,1008.9,35.5,31.4,28.9,26.1,74,39,0,10.6,"HKO",TRUE,TRUE,TRUE,FALSE,24.2194070158408,TRUE,42,44,0,8,9,
2016-06-26,2016,6,26,1009.1,35.1,31.3,29.4,26.3,75,57,0,9.9,"HKO",TRUE,TRUE,TRUE,FALSE,24.4153009107075,TRUE,42,44,0,8,9,
2016-06-27,2016,6,27,1007.5,35.1,31.1,28.6,26.7,78,61,1.7,8.6,"HKO",TRUE,TRUE,TRUE,FALSE,25.1204965585208,TRUE,42,44,0,8,9,
2016-06-28,2016,6,28,1007.5,32.3,29.1,26.3,26.3,85,83,37.1,4.2,"HKO",FALSE,FALSE,FALSE,FALSE,24.5635540184491,TRUE,0,0,0,,,
2016-06-29,2016,6,29,1010,33.3,29,27.5,26.7,87,79,20.4,3.9,"HKO",FALSE,TRUE,FALSE,FALSE,25.0045891615926,TRUE,0,45,0,,3,
2016-06-30,2016,6,30,1010.3,33.1,30,27.8,26,80,83,1.8,6.3,"HKO",FALSE,TRUE,FALSE,FALSE,24.2788374987521,FALSE,0,45,0,,3,
2016-07-01,2016,7,1,1008.9,33,30.1,27.7,26,79,78,3.4,5.3,"HKO",FALSE,TRUE,FALSE,FALSE,24.1056538458332,FALSE,0,45,0,,3,
2016-07-02,2016,7,2,1009.1,32,29.4,26.9,26,82,86,20.8,2.7,"HKO",FALSE,FALSE,FALSE,FALSE,24.0874472156055,FALSE,0,0,0,,,
2016-07-03,2016,7,3,1008.7,31.5,29.4,27.3,25.8,82,84,2.7,1.8,"HKO",FALSE,FALSE,FALSE,FALSE,24.0874472156055,FALSE,0,0,0,,,
2016-07-04,2016,7,4,1006.6,33,30.1,28,25.9,78,83,3.8,6.8,"HKO",TRUE,TRUE,FALSE,FALSE,23.8005189870252,FALSE,43,46,0,1,1,
2016-07-05,2016,7,5,1007.5,32.6,29,25.8,26.5,87,88,9.8,5.4,"HKO",FALSE,FALSE,FALSE,FALSE,25.0045891615926,FALSE,0,0,0,,,
2016-07-06,2016,7,6,1008.4,28.8,27.3,24.7,26,93,88,33.6,0.5,"HKO",FALSE,FALSE,FALSE,FALSE,24.3436530498221,FALSE,0,0,0,,,
2016-07-07,2016,7,7,1005.9,34,30.2,27.9,25.6,77,53,0,10.5,"HKO",FALSE,TRUE,FALSE,FALSE,23.6229807167291,FALSE,0,47,0,,3,
2016-07-08,2016,7,8,1001,34.2,31,28.1,25.9,75,46,0,10.4,"HKO",TRUE,TRUE,FALSE,FALSE,24.0247371202424,FALSE,44,47,0,1,3,
2016-07-09,2016,7,9,999,35.6,31.5,26.4,26.4,75,57,10.3,10,"HKO",FALSE,TRUE,TRUE,FALSE,24.6786992512168,FALSE,0,47,0,,3,
2016-07-10,2016,7,10,1000.3,31.3,28.6,26.2,25,81,88,1.7,2.5,"HKO",FALSE,FALSE,FALSE,FALSE,22.7761464563713,FALSE,0,0,0,,,
2016-07-11,2016,7,11,1002.2,31.1,28.9,26.1,26.1,85,89,11.7,2.4,"HKO",FALSE,FALSE,FALSE,FALSE,24.2966159920872,FALSE,0,0,0,,,
2016-07-12,2016,7,12,1003.8,29,28.1,27,25.1,84,88,0.1,0,"HKO",FALSE,FALSE,FALSE,FALSE,22.9801193030149,FALSE,0,0,0,,,
2016-07-13,2016,7,13,1005,31.7,28.6,25.6,26.1,87,82,35.2,2.2,"HKO",FALSE,FALSE,FALSE,FALSE,24.4632684161026,TRUE,0,0,0,,,
2016-07-14,2016,7,14,1006.8,30.3,28.9,26.4,26.2,86,83,10.2,0.2,"HKO",FALSE,FALSE,FALSE,FALSE,24.5824585331705,TRUE,0,0,0,,,
2016-07-15,2016,7,15,1007,33,30.2,28.6,26.4,81,78,1,6.2,"HKO",TRUE,TRUE,FALSE,FALSE,24.8501485461695,TRUE,45,48,0,4,3,
2016-07-16,2016,7,16,1008.1,33.2,30.6,29,26.4,79,69,0.3,8.5,"HKO",TRUE,TRUE,FALSE,FALSE,24.766344435626,TRUE,45,48,0,4,3,
2016-07-17,2016,7,17,1008.5,33.2,30.6,29,26.2,78,69,0,9.2,"HKO",TRUE,TRUE,FALSE,FALSE,24.4528464047953,TRUE,45,48,0,4,3,
2016-07-18,2016,7,18,1007.5,32.4,30.4,28.7,25.3,74,72,0.6,10.1,"HKO",TRUE,FALSE,FALSE,FALSE,22.9495754980442,TRUE,45,0,0,4,,
2016-07-19,2016,7,19,1007.9,32.3,29.9,26.7,25.8,79,78,4.4,4.1,"HKO",FALSE,FALSE,FALSE,FALSE,23.845656847757,TRUE,0,0,0,,,
2016-07-20,2016,7,20,1009.8,31.9,29.2,25.6,25.6,82,70,16.8,6.4,"HKO",FALSE,FALSE,FALSE,FALSE,23.8262744605864,TRUE,0,0,0,,,
2016-07-21,2016,7,21,1010.9,33.3,30,27.5,25.3,76,49,0.3,8.8,"HKO",FALSE,TRUE,FALSE,FALSE,23.0648956238145,TRUE,0,49,0,,1,
2016-07-22,2016,7,22,1010.3,32.9,30,28.1,25.2,76,29,0,11.4,"HKO",TRUE,FALSE,FALSE,FALSE,23.0648956238145,TRUE,46,0,0,4,,
2016-07-23,2016,7,23,1008.9,32.8,30,28,25.4,77,32,0,11.9,"HKO",TRUE,FALSE,FALSE,FALSE,23.3683810925489,TRUE,46,0,0,4,,
2016-07-24,2016,7,24,1008.4,34,30.4,28,24.6,72,21,0,12.1,"HKO",TRUE,TRUE,FALSE,FALSE,22.3293167007997,TRUE,46,50,0,4,2,
2016-07-25,2016,7,25,1008.6,35,30.8,28.3,25.5,74,28,0,11,"HKO",TRUE,TRUE,TRUE,FALSE,23.4504589325587,TRUE,46,50,0,4,2,
2016-07-26,2016,7,26,1008.3,32,29.4,27,26.4,84,57,8,7.4,"HKO",FALSE,FALSE,FALSE,FALSE,24.6749459281812,TRUE,0,0,0,,,
2016-07-27,2016,7,27,1009.3,33.4,30.2,28,25.3,76,44,0,10.1,"HKO",TRUE,TRUE,FALSE,FALSE,23.3161887593689,TRUE,47,51,0,2,1,
2016-07-28,2016,7,28,1009.7,32.9,30.1,28.1,24.8,74,29,0,11.8,"HKO",TRUE,FALSE,FALSE,FALSE,22.5799795517931,TRUE,47,0,0,2,,
2016-07-29,2016,7,29,1008.5,33.7,30.3,27.6,24.9,74,32,0,11.8,"HKO",FALSE,TRUE,FALSE,FALSE,22.8258027596786,TRUE,0,52,0,,3,
2016-07-30,2016,7,30,1006.6,33.5,29.9,28.7,24.7,74,49,0,6.3,"HKO",TRUE,TRUE,FALSE,FALSE,22.3364380599243,TRUE,48,52,0,1,3,
2016-07-31,2016,7,31,1005.1,33.9,30.1,27,24.9,74,47,1.2,10.4,"HKO",FALSE,TRUE,FALSE,FALSE,22.5799795517931,TRUE,0,52,0,,3,
2016-08-01,2016,8,1,998.8,31.6,29.5,26.8,24.9,76,85,4.6,1.9,"HKO",FALSE,FALSE,FALSE,FALSE,22.4468366266881,FALSE,0,0,0,,,
2016-08-02,2016,8,2,995.9,29.5,27.1,25.1,25,88,93,121,0.9,"HKO",FALSE,FALSE,FALSE,FALSE,22.7810967310013,FALSE,0,0,0,,,
2016-08-03,2016,8,3,1006.3,27.8,26.8,26.1,25.5,93,86,17.3,0.2,"HKO",FALSE,FALSE,FALSE,FALSE,23.6779907748144,FALSE,0,0,0,,,
2016-08-04,2016,8,4,1008.7,28.6,26.9,26.1,26,94,82,20.9,0.8,"HKO",FALSE,FALSE,FALSE,FALSE,24.0658725611905,FALSE,0,0,0,,,
2016-08-05,2016,8,5,1008.3,32.3,29.3,27,26,83,58,0,8.5,"HKO",FALSE,FALSE,FALSE,FALSE,24.2487074941572,FALSE,0,0,0,,,
2016-08-06,2016,8,6,1005,33.2,30,27.4,25.4,77,36,0,11.3,"HKO",FALSE,TRUE,FALSE,FALSE,23.3683810925489,FALSE,0,53,0,,3,
2016-08-07,2016,8,7,1002.8,33.4,30.4,28.2,26.4,80,61,0,9.7,"HKO",TRUE,TRUE,FALSE,FALSE,24.8103518897775,FALSE,49,53,0,2,3,
2016-08-08,2016,8,8,1003,33.4,30.5,28.6,26.3,79,83,0,8.2,"HKO",TRUE,TRUE,FALSE,FALSE,24.6329742718617,FALSE,49,53,0,2,3,
2016-08-09,2016,8,9,1001.8,32.7,29.2,26.1,26.1,83,83,33.5,4.5,"HKO",FALSE,FALSE,FALSE,FALSE,24.1168387832765,FALSE,0,0,0,,,
2016-08-10,2016,8,10,1002.6,29.3,26.7,24.7,25.1,91,89,39.8,0.8,"HKO",FALSE,FALSE,FALSE,FALSE,23.0403772726203,FALSE,0,0,0,,,
2016-08-11,2016,8,11,1003.2,29.9,27.2,25.2,24.8,87,85,42.1,3.1,"HKO",FALSE,FALSE,FALSE,FALSE,22.6473582005769,FALSE,0,0,0,,,
2016-08-12,2016,8,12,1001.3,29.4,28.1,26.9,25.5,86,86,0.4,0.4,"HKO",FALSE,FALSE,FALSE,FALSE,23.5272650007057,FALSE,0,0,0,,,
2016-08-13,2016,8,13,999.8,32.3,28.8,27.1,25.9,84,71,0,9,"HKO",FALSE,FALSE,FALSE,FALSE,23.8798031303987,FALSE,0,0,0,,,
2016-08-14,2016,8,14,998.3,29.4,27.3,25.8,25.4,90,89,25.7,0.7,"HKO",FALSE,FALSE,FALSE,FALSE,23.5583739191827,FALSE,0,0,0,,,
