"month_id","year","month","month_date","age_group","sex","population","data_status","source_table","notes"
"2019-06",2019,6,2019-06-01,"75-79","Male",94928.7671232877,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-07",2019,7,2019-07-01,"75-79","Male",94789.3442622951,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-08",2019,8,2019-08-01,"75-79","Male",94560.6557377049,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-09",2019,9,2019-09-01,"75-79","Male",94331.9672131148,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-10",2019,10,2019-10-01,"75-79","Male",94110.6557377049,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-11",2019,11,2019-11-01,"75-79","Male",93881.9672131148,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-12",2019,12,2019-12-01,"75-79","Male",93660.6557377049,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-01",2020,1,2020-01-01,"75-79","Male",93431.9672131148,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-02",2020,2,2020-02-01,"75-79","Male",93203.2786885246,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-03",2020,3,2020-03-01,"75-79","Male",92989.3442622951,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-04",2020,4,2020-04-01,"75-79","Male",92760.6557377049,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-05",2020,5,2020-05-01,"75-79","Male",92539.3442622951,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-06",2020,6,2020-06-01,"75-79","Male",92310.6557377049,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-07",2020,7,2020-07-01,"75-79","Male",92380.8219178082,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-08",2020,8,2020-08-01,"75-79","Male",92754.5205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-09",2020,9,2020-09-01,"75-79","Male",93128.2191780822,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-10",2020,10,2020-10-01,"75-79","Male",93489.8630136986,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-11",2020,11,2020-11-01,"75-79","Male",93863.5616438356,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-12",2020,12,2020-12-01,"75-79","Male",94225.2054794521,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-01",2021,1,2021-01-01,"75-79","Male",94598.904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-02",2021,2,2021-02-01,"75-79","Male",94972.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-03",2021,3,2021-03-01,"75-79","Male",95310.1369863014,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-04",2021,4,2021-04-01,"75-79","Male",95683.8356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-05",2021,5,2021-05-01,"75-79","Male",96045.4794520548,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-06",2021,6,2021-06-01,"75-79","Male",96419.1780821918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-07",2021,7,2021-07-01,"75-79","Male",97027.397260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-08",2021,8,2021-08-01,"75-79","Male",97910.6849315069,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-09",2021,9,2021-09-01,"75-79","Male",98793.9726027397,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-10",2021,10,2021-10-01,"75-79","Male",99648.7671232877,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-11",2021,11,2021-11-01,"75-79","Male",100532.054794521,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-12",2021,12,2021-12-01,"75-79","Male",101386.849315068,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-01",2022,1,2022-01-01,"75-79","Male",102270.136986301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-02",2022,2,2022-02-01,"75-79","Male",103153.424657534,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-03",2022,3,2022-03-01,"75-79","Male",103951.232876712,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-04",2022,4,2022-04-01,"75-79","Male",104834.520547945,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-05",2022,5,2022-05-01,"75-79","Male",105689.315068493,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-06",2022,6,2022-06-01,"75-79","Male",106572.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-07",2022,7,2022-07-01,"75-79","Male",107616.438356164,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-08",2022,8,2022-08-01,"75-79","Male",108890.410958904,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-09",2022,9,2022-09-01,"75-79","Male",110164.383561644,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-10",2022,10,2022-10-01,"75-79","Male",111397.260273973,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-11",2022,11,2022-11-01,"75-79","Male",112671.232876712,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-12",2022,12,2022-12-01,"75-79","Male",113904.109589041,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-01",2023,1,2023-01-01,"75-79","Male",115178.082191781,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-02",2023,2,2023-02-01,"75-79","Male",116452.054794521,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-03",2023,3,2023-03-01,"75-79","Male",117602.739726027,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-04",2023,4,2023-04-01,"75-79","Male",118876.712328767,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-05",2023,5,2023-05-01,"75-79","Male",120109.589041096,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-06",2023,6,2023-06-01,"75-79","Male",121383.561643836,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-07",2023,7,2023-07-01,"75-79","Male",122709.016393443,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-08",2023,8,2023-08-01,"75-79","Male",124174.316939891,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-09",2023,9,2023-09-01,"75-79","Male",125639.617486339,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-10",2023,10,2023-10-01,"75-79","Male",127057.650273224,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-11",2023,11,2023-11-01,"75-79","Male",128522.950819672,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-12",2023,12,2023-12-01,"75-79","Male",129940.983606557,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-01",2013,1,2013-01-01,"80-84","Male",67526.301369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-02",2013,2,2013-02-01,"80-84","Male",67857.5342465753,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-03",2013,3,2013-03-01,"80-84","Male",68156.7123287671,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-04",2013,4,2013-04-01,"80-84","Male",68487.9452054795,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-05",2013,5,2013-05-01,"80-84","Male",68808.4931506849,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-06",2013,6,2013-06-01,"80-84","Male",69139.7260273973,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-07",2013,7,2013-07-01,"80-84","Male",69464.3835616438,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-08",2013,8,2013-08-01,"80-84","Male",69804.1095890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-09",2013,9,2013-09-01,"80-84","Male",70143.8356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-10",2013,10,2013-10-01,"80-84","Male",70472.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-11",2013,11,2013-11-01,"80-84","Male",70812.3287671233,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-12",2013,12,2013-12-01,"80-84","Male",71141.095890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-01",2014,1,2014-01-01,"80-84","Male",71480.8219178082,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-02",2014,2,2014-02-01,"80-84","Male",71820.5479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-03",2014,3,2014-03-01,"80-84","Male",72127.397260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-04",2014,4,2014-04-01,"80-84","Male",72467.1232876712,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-05",2014,5,2014-05-01,"80-84","Male",72795.8904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-06",2014,6,2014-06-01,"80-84","Male",73135.6164383562,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-07",2014,7,2014-07-01,"80-84","Male",73320.5479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-08",2014,8,2014-08-01,"80-84","Male",73363.0136986301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-09",2014,9,2014-09-01,"80-84","Male",73405.4794520548,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-10",2014,10,2014-10-01,"80-84","Male",73446.5753424658,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-11",2014,11,2014-11-01,"80-84","Male",73489.0410958904,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-12",2014,12,2014-12-01,"80-84","Male",73530.1369863014,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-01",2015,1,2015-01-01,"80-84","Male",73572.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-02",2015,2,2015-02-01,"80-84","Male",73615.0684931507,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-03",2015,3,2015-03-01,"80-84","Male",73653.4246575342,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-04",2015,4,2015-04-01,"80-84","Male",73695.8904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-05",2015,5,2015-05-01,"80-84","Male",73736.9863013699,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-06",2015,6,2015-06-01,"80-84","Male",73779.4520547945,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-07",2015,7,2015-07-01,"80-84","Male",73812.2950819672,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-08",2015,8,2015-08-01,"80-84","Male",73837.7049180328,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-09",2015,9,2015-09-01,"80-84","Male",73863.1147540984,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-10",2015,10,2015-10-01,"80-84","Male",73887.7049180328,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-11",2015,11,2015-11-01,"80-84","Male",73913.1147540984,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-12",2015,12,2015-12-01,"80-84","Male",73937.7049180328,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-01",2016,1,2016-01-01,"80-84","Male",73963.1147540984,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-02",2016,2,2016-02-01,"80-84","Male",73988.5245901639,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-03",2016,3,2016-03-01,"80-84","Male",74012.2950819672,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-04",2016,4,2016-04-01,"80-84","Male",74037.7049180328,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-05",2016,5,2016-05-01,"80-84","Male",74062.2950819672,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-06",2016,6,2016-06-01,"80-84","Male",74087.7049180328,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-07",2016,7,2016-07-01,"80-84","Male",74206.8493150685,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-08",2016,8,2016-08-01,"80-84","Male",74427.6712328767,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-09",2016,9,2016-09-01,"80-84","Male",74648.4931506849,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-10",2016,10,2016-10-01,"80-84","Male",74862.1917808219,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-11",2016,11,2016-11-01,"80-84","Male",75083.0136986301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-12",2016,12,2016-12-01,"80-84","Male",75296.7123287671,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-01",2017,1,2017-01-01,"80-84","Male",75517.5342465753,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-02",2017,2,2017-02-01,"80-84","Male",75738.3561643836,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-03",2017,3,2017-03-01,"80-84","Male",75937.8082191781,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-04",2017,4,2017-04-01,"80-84","Male",76158.6301369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-05",2017,5,2017-05-01,"80-84","Male",76372.3287671233,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-06",2017,6,2017-06-01,"80-84","Male",76593.1506849315,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-07",2017,7,2017-07-01,"80-84","Male",76782.1917808219,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-08",2017,8,2017-08-01,"80-84","Male",76952.0547945205,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-09",2017,9,2017-09-01,"80-84","Male",77121.9178082192,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-10",2017,10,2017-10-01,"80-84","Male",77286.301369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-11",2017,11,2017-11-01,"80-84","Male",77456.1643835616,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-12",2017,12,2017-12-01,"80-84","Male",77620.5479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-01",2018,1,2018-01-01,"80-84","Male",77790.4109589041,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-02",2018,2,2018-02-01,"80-84","Male",77960.2739726027,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-03",2018,3,2018-03-01,"80-84","Male",78113.698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-04",2018,4,2018-04-01,"80-84","Male",78283.5616438356,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-05",2018,5,2018-05-01,"80-84","Male",78447.9452054795,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-06",2018,6,2018-06-01,"80-84","Male",78617.8082191781,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-07",2018,7,2018-07-01,"80-84","Male",78724.6575342466,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-08",2018,8,2018-08-01,"80-84","Male",78775.6164383562,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-09",2018,9,2018-09-01,"80-84","Male",78826.5753424658,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-10",2018,10,2018-10-01,"80-84","Male",78875.8904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-11",2018,11,2018-11-01,"80-84","Male",78926.8493150685,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-12",2018,12,2018-12-01,"80-84","Male",78976.1643835616,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-01",2019,1,2019-01-01,"80-84","Male",79027.1232876712,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-02",2019,2,2019-02-01,"80-84","Male",79078.0821917808,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-03",2019,3,2019-03-01,"80-84","Male",79124.1095890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-04",2019,4,2019-04-01,"80-84","Male",79175.0684931507,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-05",2019,5,2019-05-01,"80-84","Male",79224.3835616438,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-06",2019,6,2019-06-01,"80-84","Male",79275.3424657534,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-07",2019,7,2019-07-01,"80-84","Male",79349.1803278688,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-08",2019,8,2019-08-01,"80-84","Male",79450.8196721312,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-09",2019,9,2019-09-01,"80-84","Male",79552.4590163934,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-10",2019,10,2019-10-01,"80-84","Male",79650.8196721312,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-11",2019,11,2019-11-01,"80-84","Male",79752.4590163934,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-12",2019,12,2019-12-01,"80-84","Male",79850.8196721312,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-01",2020,1,2020-01-01,"80-84","Male",79952.4590163934,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-02",2020,2,2020-02-01,"80-84","Male",80054.0983606557,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-03",2020,3,2020-03-01,"80-84","Male",80149.1803278688,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-04",2020,4,2020-04-01,"80-84","Male",80250.8196721312,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-05",2020,5,2020-05-01,"80-84","Male",80349.1803278688,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-06",2020,6,2020-06-01,"80-84","Male",80450.8196721312,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-07",2020,7,2020-07-01,"80-84","Male",80467.1232876712,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-08",2020,8,2020-08-01,"80-84","Male",80399.1780821918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-09",2020,9,2020-09-01,"80-84","Male",80331.2328767123,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-10",2020,10,2020-10-01,"80-84","Male",80265.4794520548,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-11",2020,11,2020-11-01,"80-84","Male",80197.5342465753,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-12",2020,12,2020-12-01,"80-84","Male",80131.7808219178,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-01",2021,1,2021-01-01,"80-84","Male",80063.8356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-02",2021,2,2021-02-01,"80-84","Male",79995.8904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-03",2021,3,2021-03-01,"80-84","Male",79934.5205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-04",2021,4,2021-04-01,"80-84","Male",79866.5753424658,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-05",2021,5,2021-05-01,"80-84","Male",79800.8219178082,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-06",2021,6,2021-06-01,"80-84","Male",79732.8767123288,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-07",2021,7,2021-07-01,"80-84","Male",79593.1506849315,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-08",2021,8,2021-08-01,"80-84","Male",79372.3287671233,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-09",2021,9,2021-09-01,"80-84","Male",79151.5068493151,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-10",2021,10,2021-10-01,"80-84","Male",78937.8082191781,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-11",2021,11,2021-11-01,"80-84","Male",78716.9863013699,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-12",2021,12,2021-12-01,"80-84","Male",78503.2876712329,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-01",2022,1,2022-01-01,"80-84","Male",78282.4657534247,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-02",2022,2,2022-02-01,"80-84","Male",78061.6438356164,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-03",2022,3,2022-03-01,"80-84","Male",77862.1917808219,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-04",2022,4,2022-04-01,"80-84","Male",77641.3698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-05",2022,5,2022-05-01,"80-84","Male",77427.6712328767,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-06",2022,6,2022-06-01,"80-84","Male",77206.8493150685,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-07",2022,7,2022-07-01,"80-84","Male",77108.2191780822,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-08",2022,8,2022-08-01,"80-84","Male",77125.2054794521,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-09",2022,9,2022-09-01,"80-84","Male",77142.1917808219,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-10",2022,10,2022-10-01,"80-84","Male",77158.6301369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-11",2022,11,2022-11-01,"80-84","Male",77175.6164383562,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-12",2022,12,2022-12-01,"80-84","Male",77192.0547945205,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-01",2023,1,2023-01-01,"80-84","Male",77209.0410958904,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-02",2023,2,2023-02-01,"80-84","Male",77226.0273972603,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-03",2023,3,2023-03-01,"80-84","Male",77241.3698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-04",2023,4,2023-04-01,"80-84","Male",77258.3561643836,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-05",2023,5,2023-05-01,"80-84","Male",77274.7945205479,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-06",2023,6,2023-06-01,"80-84","Male",77291.7808219178,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-07",2023,7,2023-07-01,"80-84","Male",77246.7213114754,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-08",2023,8,2023-08-01,"80-84","Male",77136.6120218579,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-09",2023,9,2023-09-01,"80-84","Male",77026.5027322404,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-10",2023,10,2023-10-01,"80-84","Male",76919.9453551913,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-11",2023,11,2023-11-01,"80-84","Male",76809.8360655738,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-12",2023,12,2023-12-01,"80-84","Male",76703.2786885246,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-01",2013,1,2013-01-01,"85+","Male",45690.1369863014,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-02",2013,2,2013-02-01,"85+","Male",45953.4246575342,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-03",2013,3,2013-03-01,"85+","Male",46191.2328767123,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-04",2013,4,2013-04-01,"85+","Male",46454.5205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-05",2013,5,2013-05-01,"85+","Male",46709.3150684932,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-06",2013,6,2013-06-01,"85+","Male",46972.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-07",2013,7,2013-07-01,"85+","Male",47223.2876712329,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
